"12/2/2022 11:42:43 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:42:43 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","1.5632839141720756"
"12/2/2022 11:42:43 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.6949676714593"
"12/2/2022 11:42:43 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"0"
"12/2/2022 11:42:43 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.0955500642794058"
"12/2/2022 11:42:43 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:42:45 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
"12/2/2022 11:42:45 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","25194.933952353735"
"12/2/2022 11:42:45 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:42:45 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","3.003322387683427"
"12/2/2022 11:42:45 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.80906327832701"
"12/2/2022 11:42:45 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"15.965106662877615"
"12/2/2022 11:42:45 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.058188654498805704"
"12/2/2022 11:42:45 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:42:47 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
"12/2/2022 11:42:47 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","12037.829091426926"
"12/2/2022 11:42:47 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:42:47 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","2.4672440072643576"
"12/2/2022 11:42:47 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.70442592741559"
"12/2/2022 11:42:47 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"681.2366570465988"
"12/2/2022 11:42:47 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.15783197754493142"
"12/2/2022 11:42:47 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:42:49 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
"12/2/2022 11:42:49 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","82255.73165254704"
"12/2/2022 11:42:49 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:42:49 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","5.875531358316966"
"12/2/2022 11:42:49 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.9213383591085"
"12/2/2022 11:42:49 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"479.31920827162344"
"12/2/2022 11:42:49 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.05486631202498393"
"12/2/2022 11:42:49 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:42:51 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
"12/2/2022 11:42:51 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","259987.92888599224"
"12/2/2022 11:42:51 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:42:51 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","5.139521939679037"
"12/2/2022 11:42:51 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.837459000953814"
"12/2/2022 11:42:51 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"482.924382522807"
"12/2/2022 11:42:51 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","7.231081969083464"
"12/2/2022 11:42:51 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:42:53 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
